User ID,Video ID,Upload Date,Content Type,Video Length,Total Views,Total Watchtime,Likes,Dislikes
USR79209,VIDID-12-2025-14449,27-12-2025,Political,0:20:00,4401385,1467128:20:00,661127,408831
USR92413,VIDID-12-2025-97465,01-12-2025,Life Style,0:22:00,1178376,432071:12:00,232099,236498
USR91580,VIDID-12-2025-18841,17-12-2025,Technology,0:12:00,8058984,1611796:48:00,878738,586023
USR46323,VIDID-12-2025-88181,14-12-2025,News,0:25:00,2304639,960266:15:00,23799,264261
USR61489,VIDID-12-2025-64578,04-12-2025,Gaming,1:00:00,8012374,8012374:00:00,678706,740836
USR11647,VIDID-12-2025-26104,16-12-2025,Cooking,0:10:00,7339459,1223243:10:00,535012,734205
USR76381,VIDID-12-2025-15260,19-12-2025,Entertainment,0:15:00,3473477,868369:15:00,583599,487530
USR13018,VIDID-12-2025-95382,03-12-2025,Educational,0:35:00,4223477,2463694:55:00,162142,273307
USR50949,VIDID-12-2025-31180,21-12-2025,Life Style,0:22:00,4602780,1687686:00:00,315430,184341
USR14572,VIDID-12-2025-15907,18-12-2025,Gaming,1:00:00,3064857,3064857:00:00,474907,134270
USR10840,VIDID-12-2025-60045,05-12-2025,News,0:25:00,7667366,3194735:50:00,357978,924167
USR95637,VIDID-12-2025-581,20-12-2025,Gaming,1:00:00,5898808,5898808:00:00,296981,845671
USR75702,VIDID-12-2025-11030,19-12-2025,News,0:25:00,6942496,2892706:40:00,994679,185971
USR14227,VIDID-12-2025-8962,18-12-2025,Life Style,0:22:00,3728288,1367038:56:00,613091,815580
USR35,VIDID-12-2025-85492,08-12-2025,Entertainment,0:15:00,6982976,1745744:00:00,73084,744829
USR64466,VIDID-12-2025-395,20-12-2025,Educational,0:35:00,9670587,5641175:45:00,556304,476691
USR21924,VIDID-12-2025-52746,30-12-2025,Life Style,0:22:00,5527653,2026806:06:00,400292,684939
USR23014,VIDID-12-2025-97002,04-12-2025,Life Style,0:22:00,5353822,1963068:04:00,129390,358548
USR3335,VIDID-12-2025-74022,30-12-2025,Educational,0:35:00,7673221,4476045:35:00,288774,853013
USR1877,VIDID-12-2025-90852,09-12-2025,ASMR,0:20:00,2773985,924661:40:00,515025,224244
USR44302,VIDID-12-2025-20500,08-12-2025,Gaming,1:00:00,4491054,4491054:00:00,821230,393340
USR89186,VIDID-12-2025-92527,18-12-2025,Educational,0:35:00,2602138,1517913:50:00,437819,857138
USR38681,VIDID-12-2025-78895,01-12-2025,News,0:25:00,9494848,3956186:40:00,170062,482828
USR52686,VIDID-12-2025-94517,31-12-2025,Gaming,1:00:00,5427610,5427610:00:00,846454,359526
USR12167,VIDID-12-2025-43670,09-12-2025,ASMR,0:20:00,5002685,1667561:40:00,579438,190503
USR39558,VIDID-12-2025-57842,08-12-2025,Entertainment,0:15:00,5382809,1345702:15:00,305269,718553
USR61591,VIDID-12-2025-52073,25-12-2025,Technology,0:12:00,718434,143686:48:00,186587,544953
USR53244,VIDID-12-2025-21740,14-12-2025,News,0:25:00,8348791,3478662:55:00,536041,476965
USR52354,VIDID-12-2025-59215,10-12-2025,Political,0:20:00,4903785,1634595:00:00,247681,798582
USR79642,VIDID-12-2025-95206,21-12-2025,Gaming,1:00:00,3621250,3621250:00:00,813984,181520
USR99084,VIDID-12-2025-78906,13-12-2025,Entertainment,0:15:00,7942697,1985674:15:00,158688,628947
USR67843,VIDID-12-2025-59245,19-12-2025,Technology,0:12:00,8162205,1632441:00:00,537255,501819
USR56871,VIDID-12-2025-72976,07-12-2025,Entertainment,0:15:00,2319559,579889:45:00,818682,101677
USR72744,VIDID-12-2025-41878,14-12-2025,News,0:25:00,9236964,3848735:00:00,722005,260199
USR52487,VIDID-12-2025-27039,11-12-2025,Technology,0:12:00,5989579,1197915:48:00,564697,948287
USR79557,VIDID-12-2025-89665,27-12-2025,ASMR,0:20:00,9128072,3042690:40:00,711341,90081
USR61893,VIDID-12-2025-66280,18-12-2025,Technology,0:12:00,8530749,1706149:48:00,942212,156797
USR26310,VIDID-12-2025-77060,19-12-2025,Cooking,0:10:00,8315458,1385909:40:00,609350,651673
USR70465,VIDID-12-2025-11551,21-12-2025,News,0:25:00,4051071,1687946:15:00,554599,423337
USR63800,VIDID-12-2025-79137,22-12-2025,Life Style,0:22:00,7267453,2664732:46:00,2330,770086
USR26540,VIDID-12-2025-46271,28-12-2025,Technology,0:12:00,5142577,1028515:24:00,515747,497141
USR79857,VIDID-12-2025-6499,16-12-2025,Gaming,1:00:00,8341906,8341906:00:00,839468,243680
USR16958,VIDID-12-2025-11226,13-12-2025,Life Style,0:22:00,1137875,417220:50:00,753014,622863
USR47388,VIDID-12-2025-22869,31-12-2025,Educational,0:35:00,2874298,1676673:50:00,705422,116478
USR50618,VIDID-12-2025-65451,28-12-2025,Technology,0:12:00,900473,180094:36:00,497620,847394
USR57058,VIDID-12-2025-70026,27-12-2025,Cooking,0:10:00,8774552,1462425:20:00,32905,791414
USR79805,VIDID-12-2025-23212,31-12-2025,ASMR,0:20:00,1756505,585501:40:00,509680,77255
USR97123,VIDID-12-2025-32623,20-12-2025,ASMR,0:20:00,434513,144837:40:00,621861,294952
USR40699,VIDID-12-2025-17951,13-12-2025,Gaming,1:00:00,1949702,1949702:00:00,776463,114855
USR3000,VIDID-12-2025-45840,01-12-2025,Gaming,1:00:00,4050157,4050157:00:00,922988,81593
USR26050,VIDID-12-2025-97104,09-12-2025,Technology,0:12:00,256027,51205:24:00,617573,904756
USR67834,VIDID-12-2025-2825,07-12-2025,Political,0:20:00,496492,165497:20:00,12344,141883
USR94305,VIDID-12-2025-41954,25-12-2025,Cooking,0:10:00,6587250,1097875:00:00,377465,760356
USR29666,VIDID-12-2025-31967,06-12-2025,Cooking,0:10:00,530452,88408:40:00,291548,471768
USR26146,VIDID-12-2025-19414,31-12-2025,Cooking,0:10:00,183628,30604:40:00,220824,198127
USR70447,VIDID-12-2025-5911,11-12-2025,Cooking,0:10:00,4404771,734128:30:00,515677,452721
USR78652,VIDID-12-2025-38464,23-12-2025,Technology,0:12:00,2931673,586334:36:00,124855,899287
USR9344,VIDID-12-2025-17497,20-12-2025,Gaming,1:00:00,7522303,7522303:00:00,657933,490477
USR61037,VIDID-12-2025-94256,28-12-2025,News,0:25:00,5550641,2312767:05:00,50467,219691
USR94128,VIDID-12-2025-61624,04-12-2025,News,0:25:00,1876615,781922:55:00,436936,383804
USR41370,VIDID-12-2025-59186,04-12-2025,Entertainment,0:15:00,5590857,1397714:15:00,829592,578783
USR19581,VIDID-12-2025-37685,27-12-2025,Entertainment,0:15:00,8422079,2105519:45:00,942111,77226
USR4376,VIDID-12-2025-30453,31-12-2025,Technology,0:12:00,6692539,1338507:48:00,469280,92490
USR76915,VIDID-12-2025-998,21-12-2025,Political,0:20:00,1894708,631569:20:00,970194,137365
USR21615,VIDID-12-2025-24639,10-12-2025,News,0:25:00,908077,378365:25:00,114319,548238
USR82079,VIDID-12-2025-60986,05-12-2025,Gaming,1:00:00,8905335,8905335:00:00,284939,85955
USR83763,VIDID-12-2025-78420,16-12-2025,Educational,0:35:00,4066226,2371965:10:00,766793,750314
USR46140,VIDID-12-2025-44624,02-12-2025,Technology,0:12:00,9606360,1921272:00:00,447633,970363
USR19721,VIDID-12-2025-90968,28-12-2025,Technology,0:12:00,1307444,261488:48:00,187339,606739
USR23012,VIDID-12-2025-90546,20-12-2025,Political,0:20:00,6762336,2254112:00:00,373211,28630
USR98550,VIDID-12-2025-2829,25-12-2025,Gaming,1:00:00,2068659,2068659:00:00,69377,990281
USR34217,VIDID-12-2025-97836,07-12-2025,News,0:25:00,4612983,1922076:15:00,882379,355278
USR35822,VIDID-12-2025-52848,01-12-2025,Entertainment,0:15:00,425870,106467:30:00,744354,515030
USR201,VIDID-12-2025-42683,20-12-2025,News,0:25:00,7067199,2944666:15:00,327103,698074
USR51120,VIDID-12-2025-51930,28-12-2025,Cooking,0:10:00,8463631,1410605:10:00,242005,638478
USR58531,VIDID-12-2025-73226,01-12-2025,Entertainment,0:15:00,5972946,1493236:30:00,862268,759431
USR23063,VIDID-12-2025-90409,27-12-2025,Cooking,0:10:00,5878532,979755:20:00,141122,158373
USR86653,VIDID-12-2025-40048,21-12-2025,Political,0:20:00,8251717,2750572:20:00,32015,766421
USR45553,VIDID-12-2025-37277,30-12-2025,Life Style,0:22:00,9586864,3515183:28:00,700484,789326
USR86203,VIDID-12-2025-61328,05-12-2025,Educational,0:35:00,4773580,2784588:20:00,841309,652437
USR76658,VIDID-12-2025-98926,16-12-2025,Life Style,0:22:00,995227,364916:34:00,8223,862117
USR80616,VIDID-12-2025-10701,18-12-2025,Educational,0:35:00,977382,570139:30:00,586706,295440
USR36738,VIDID-12-2025-8852,08-12-2025,Life Style,0:22:00,5055181,1853566:22:00,315220,539803
USR33252,VIDID-12-2025-18596,04-12-2025,Cooking,0:10:00,6997967,1166327:50:00,572120,988259
USR2764,VIDID-12-2025-38031,02-12-2025,Life Style,0:22:00,7319821,2683934:22:00,984039,717483
USR18230,VIDID-12-2025-56853,20-12-2025,Educational,0:35:00,2130272,1242658:40:00,277188,161313
USR43775,VIDID-12-2025-88477,14-12-2025,News,0:25:00,6092846,2538685:50:00,774893,318125
USR58711,VIDID-12-2025-30768,15-12-2025,News,0:25:00,2571914,1071630:50:00,653227,722449
USR56215,VIDID-12-2025-66836,12-12-2025,Technology,0:12:00,635267,127053:24:00,21114,86763
USR84059,VIDID-12-2025-21101,09-12-2025,Political,0:20:00,7270722,2423574:00:00,109110,23640
USR34128,VIDID-12-2025-37789,10-12-2025,Technology,0:12:00,5775964,1155192:48:00,290229,40179
USR62405,VIDID-12-2025-74507,07-12-2025,Life Style,0:22:00,5931060,2174722:00:00,305225,555790
USR72498,VIDID-12-2025-69715,03-12-2025,Technology,0:12:00,8991988,1798397:36:00,731141,614445
USR27444,VIDID-12-2025-10480,26-12-2025,Educational,0:35:00,5778918,3371035:30:00,986782,617576
USR85754,VIDID-12-2025-33409,13-12-2025,Life Style,0:22:00,802604,294288:08:00,418972,834292
USR1367,VIDID-12-2025-57437,24-12-2025,Technology,0:12:00,1497195,299439:00:00,795838,655819
USR33784,VIDID-12-2025-65068,24-12-2025,Cooking,0:10:00,6302939,1050489:50:00,569322,925232
USR49334,VIDID-12-2025-29637,21-12-2025,Entertainment,0:15:00,8341598,2085399:30:00,332645,782851
USR85962,VIDID-12-2025-68881,31-12-2025,Political,0:20:00,2858093,952697:40:00,798564,996571
USR94665,VIDID-12-2025-44722,16-12-2025,Political,0:20:00,8914495,2971498:20:00,508730,677392
USR4293,VIDID-12-2025-13107,27-12-2025,Cooking,0:10:00,6339287,1056547:50:00,245062,282660
USR35473,VIDID-12-2025-25618,10-12-2025,Entertainment,0:15:00,3314784,828696:00:00,949938,391002
USR81142,VIDID-12-2025-99620,12-12-2025,Life Style,0:22:00,7336012,2689871:04:00,548959,216265
USR87481,VIDID-12-2025-97994,01-12-2025,Cooking,0:10:00,7050346,1175057:40:00,114151,128577
USR11164,VIDID-12-2025-15666,24-12-2025,Educational,0:35:00,9763385,5695307:55:00,156247,37677
USR4957,VIDID-12-2025-3827,12-12-2025,ASMR,0:20:00,1044600,348200:00:00,309010,436868
USR37677,VIDID-12-2025-43999,13-12-2025,Gaming,1:00:00,9724484,9724484:00:00,130630,219997
USR98319,VIDID-12-2025-18672,27-12-2025,Cooking,0:10:00,7300078,1216679:40:00,60210,408001
USR34226,VIDID-12-2025-37613,24-12-2025,News,0:25:00,3734016,1555840:00:00,85615,657454
USR85377,VIDID-12-2025-92620,25-12-2025,Educational,0:35:00,2464887,1437850:45:00,780201,33834
USR23740,VIDID-12-2025-81398,21-12-2025,Entertainment,0:15:00,298877,74719:15:00,278253,866159
USR40054,VIDID-12-2025-24956,24-12-2025,Cooking,0:10:00,133953,22325:30:00,189360,68468
USR39903,VIDID-12-2025-44780,31-12-2025,Political,0:20:00,6093217,2031072:20:00,536381,67035
USR39925,VIDID-12-2025-34640,24-12-2025,Technology,0:12:00,5507049,1101409:48:00,212830,464293
USR23735,VIDID-12-2025-64241,14-12-2025,Political,0:20:00,1486877,495625:40:00,91004,172574
USR51739,VIDID-12-2025-18325,17-12-2025,Technology,0:12:00,2708437,541687:24:00,445314,200966
USR73597,VIDID-12-2025-22634,02-12-2025,Cooking,0:10:00,4542367,757061:10:00,420782,213816
USR11690,VIDID-12-2025-3266,28-12-2025,ASMR,0:20:00,7397286,2465762:00:00,617212,21575
USR89743,VIDID-12-2025-73821,03-12-2025,Entertainment,0:15:00,3802341,950585:15:00,274134,6508
USR29767,VIDID-12-2025-10909,26-12-2025,Life Style,0:22:00,4308529,1579793:58:00,446112,672675
USR29969,VIDID-12-2025-41482,20-12-2025,News,0:25:00,6036141,2515058:45:00,734862,686406
USR73842,VIDID-12-2025-24132,06-12-2025,Educational,0:35:00,7499436,4374671:00:00,244101,982483
USR11802,VIDID-12-2025-33119,09-12-2025,Life Style,0:22:00,2053150,752821:40:00,861119,549823
USR83425,VIDID-12-2025-92715,24-12-2025,Educational,0:35:00,9074433,5293419:15:00,432051,836478
USR16613,VIDID-12-2025-14570,15-12-2025,Educational,0:35:00,6390337,3727696:35:00,102422,353391
USR60471,VIDID-12-2025-27120,24-12-2025,Educational,0:35:00,1021714,595999:50:00,827333,201305
USR37874,VIDID-12-2025-21927,26-12-2025,Entertainment,0:15:00,8714672,2178668:00:00,555484,565032
USR28271,VIDID-12-2025-20195,16-12-2025,Gaming,1:00:00,5126388,5126388:00:00,875803,5883
USR80184,VIDID-12-2025-95561,07-12-2025,Educational,0:35:00,5062131,2952909:45:00,890979,3220
USR89236,VIDID-12-2025-41625,05-12-2025,ASMR,0:20:00,1821643,607214:20:00,48345,566511
USR2826,VIDID-12-2025-10848,29-12-2025,Cooking,0:10:00,6154016,1025669:20:00,104261,646689
USR1694,VIDID-12-2025-7409,25-12-2025,Educational,0:35:00,9305815,5428392:05:00,542271,783372
USR61665,VIDID-12-2025-28449,15-12-2025,Entertainment,0:15:00,6886078,1721519:30:00,549542,922220
USR70725,VIDID-12-2025-9295,01-12-2025,Life Style,0:22:00,5515211,2022244:02:00,221144,3908
USR53215,VIDID-12-2025-75187,10-12-2025,Technology,0:12:00,2652250,530450:00:00,127068,861198
USR6645,VIDID-12-2025-88966,26-12-2025,Entertainment,0:15:00,5889890,1472472:30:00,994576,285634
USR56946,VIDID-12-2025-11090,18-12-2025,News,0:25:00,8762620,3651091:40:00,399226,980580
USR75333,VIDID-12-2025-61225,23-12-2025,Cooking,0:10:00,3131124,521854:00:00,102938,764701
USR97501,VIDID-12-2025-85807,11-12-2025,Life Style,0:22:00,4672917,1713402:54:00,185813,520385
USR42385,VIDID-12-2025-90155,23-12-2025,News,0:25:00,8032576,3346906:40:00,264155,657273
USR15131,VIDID-12-2025-87150,04-12-2025,Entertainment,0:15:00,7283208,1820802:00:00,241336,196676
USR45165,VIDID-12-2025-85371,11-12-2025,News,0:25:00,6736160,2806733:20:00,296947,455530
USR6520,VIDID-12-2025-69938,12-12-2025,Gaming,1:00:00,2521535,2521535:00:00,288913,662536
USR76950,VIDID-12-2025-62908,05-12-2025,Gaming,1:00:00,2959063,2959063:00:00,308684,13009
USR15051,VIDID-12-2025-43724,02-12-2025,Educational,0:35:00,275534,160728:10:00,45670,536352
USR6638,VIDID-12-2025-60252,30-12-2025,Life Style,0:22:00,4672319,1713183:38:00,642950,57646
USR89992,VIDID-12-2025-26795,22-12-2025,Cooking,0:10:00,8383368,1397228:00:00,42579,880756
USR65075,VIDID-12-2025-90462,07-12-2025,Technology,0:12:00,7775457,1555091:24:00,827517,15065
USR46613,VIDID-12-2025-618,23-12-2025,News,0:25:00,7573902,3155792:30:00,669336,263029
USR16672,VIDID-12-2025-28970,10-12-2025,Cooking,0:10:00,1768808,294801:20:00,274883,764631
USR30103,VIDID-12-2025-16204,22-12-2025,Life Style,0:22:00,856963,314219:46:00,756998,850688
USR59187,VIDID-12-2025-14517,18-12-2025,Political,0:20:00,6713186,2237728:40:00,302397,343950
USR25230,VIDID-12-2025-71566,15-12-2025,Life Style,0:22:00,193197,70838:54:00,372136,375031
USR36143,VIDID-12-2025-38369,11-12-2025,Political,0:20:00,5750671,1916890:20:00,356550,62986
USR84170,VIDID-12-2025-19387,31-12-2025,Technology,0:12:00,7494738,1498947:36:00,76834,816589
USR35037,VIDID-12-2025-29362,12-12-2025,Educational,0:35:00,1287561,751077:15:00,5019,387705
USR50212,VIDID-12-2025-62733,31-12-2025,Educational,0:35:00,1199184,699524:00:00,95959,137179
USR12874,VIDID-12-2025-94445,14-12-2025,News,0:25:00,9654656,4022773:20:00,405266,229778
USR46264,VIDID-12-2025-11028,07-12-2025,ASMR,0:20:00,9535268,3178422:40:00,684280,809403
USR77331,VIDID-12-2025-93347,08-12-2025,Technology,0:12:00,4467506,893501:12:00,780749,129982
USR91055,VIDID-12-2025-15373,14-12-2025,Life Style,0:22:00,4499341,1649758:22:00,953231,198441
USR44368,VIDID-12-2025-11158,19-12-2025,Cooking,0:10:00,4887628,814604:40:00,242288,307221
USR68433,VIDID-12-2025-81138,03-12-2025,Political,0:20:00,689578,229859:20:00,811252,708683
USR22367,VIDID-12-2025-15087,03-12-2025,Political,0:20:00,7787051,2595683:40:00,976591,905723
USR20944,VIDID-12-2025-57441,03-12-2025,Educational,0:35:00,6019232,3511218:40:00,621626,535661
USR63048,VIDID-12-2025-18923,05-12-2025,Gaming,1:00:00,1996667,1996667:00:00,456894,618283
USR7461,VIDID-12-2025-91698,04-12-2025,ASMR,0:20:00,9618617,3206205:40:00,818352,340681
USR12218,VIDID-12-2025-74584,13-12-2025,Technology,0:12:00,9681171,1936234:12:00,729322,591684
USR88467,VIDID-12-2025-48694,10-12-2025,Cooking,0:10:00,7574367,1262394:30:00,135515,238638
USR66938,VIDID-12-2025-54344,11-12-2025,Life Style,0:22:00,1810614,663891:48:00,110081,408798
USR67897,VIDID-12-2025-31821,15-12-2025,Technology,0:12:00,2041936,408387:12:00,554485,284102
USR3591,VIDID-12-2025-84986,14-12-2025,Entertainment,0:15:00,7646159,1911539:45:00,809284,982986
USR47255,VIDID-12-2025-74761,10-12-2025,Cooking,0:10:00,6439821,1073303:30:00,866472,273035
USR59245,VIDID-12-2025-93910,11-12-2025,Political,0:20:00,4605524,1535174:40:00,309301,843908
USR84715,VIDID-12-2025-6415,27-12-2025,News,0:25:00,6898229,2874262:05:00,657542,750359
USR82597,VIDID-12-2025-26063,25-12-2025,Life Style,0:22:00,7256520,2660724:00:00,82758,219802
USR45372,VIDID-12-2025-32817,29-12-2025,Cooking,0:10:00,2890264,481710:40:00,971039,874075
USR72967,VIDID-12-2025-49780,22-12-2025,ASMR,0:20:00,5817340,1939113:20:00,502727,883794
USR95167,VIDID-12-2025-91570,12-12-2025,Entertainment,0:15:00,3178439,794609:45:00,445293,269117
USR47221,VIDID-12-2025-45559,29-12-2025,Life Style,0:22:00,92724,33998:48:00,340084,432431
USR10985,VIDID-12-2025-58236,22-12-2025,News,0:25:00,1149725,479052:05:00,436281,751461
USR4483,VIDID-12-2025-50848,25-12-2025,Life Style,0:22:00,6654881,2440123:02:00,122151,188986
USR77773,VIDID-12-2025-7749,25-12-2025,ASMR,0:20:00,848876,282958:40:00,642790,708641
USR63003,VIDID-12-2025-76708,10-12-2025,Gaming,1:00:00,2565983,2565983:00:00,907352,64914
USR66344,VIDID-12-2025-42605,21-12-2025,Entertainment,0:15:00,7747166,1936791:30:00,919639,443153
USR80283,VIDID-12-2025-84616,22-12-2025,Technology,0:12:00,3049868,609973:36:00,255221,119556
USR756,VIDID-12-2025-44187,27-12-2025,News,0:25:00,4951894,2063289:10:00,627872,663367
USR10985,VIDID-12-2025-49393,23-12-2025,News,0:25:00,9522741,3967808:45:00,532712,843391
USR94324,VIDID-12-2025-18586,05-12-2025,Educational,0:35:00,1038602,605851:10:00,451113,376858
USR62167,VIDID-12-2025-58640,11-12-2025,Entertainment,0:15:00,2037327,509331:45:00,449607,967771
USR46239,VIDID-12-2025-17810,01-12-2025,Gaming,1:00:00,8612302,8612302:00:00,590575,225034
USR91360,VIDID-12-2025-76797,04-12-2025,Life Style,0:22:00,7681093,2816400:46:00,125718,5239
USR5096,VIDID-12-2025-13027,11-12-2025,Political,0:20:00,5629902,1876634:00:00,853325,74939
USR83617,VIDID-12-2025-28461,29-12-2025,News,0:25:00,8996024,3748343:20:00,191816,177464
USR10154,VIDID-12-2025-10986,30-12-2025,Political,0:20:00,3376714,1125571:20:00,571178,429790
USR88247,VIDID-12-2025-878,28-12-2025,Gaming,1:00:00,1458233,1458233:00:00,275248,598327
USR80110,VIDID-12-2025-11937,09-12-2025,Educational,0:35:00,9390752,5477938:40:00,815078,107043
USR40786,VIDID-12-2025-76369,14-12-2025,ASMR,0:20:00,8269870,2756623:20:00,364770,64273
USR3730,VIDID-12-2025-30876,29-12-2025,Life Style,0:22:00,2779065,1018990:30:00,575371,702882
USR50810,VIDID-12-2025-9706,20-12-2025,Educational,0:35:00,198758,115942:10:00,105655,594640
USR65617,VIDID-12-2025-49131,05-12-2025,Gaming,1:00:00,6469717,6469717:00:00,487995,115695
USR43978,VIDID-12-2025-72099,17-12-2025,Entertainment,0:15:00,3814761,953690:15:00,843155,572483
USR99489,VIDID-12-2025-74996,11-12-2025,Cooking,0:10:00,3891740,648623:20:00,4971,440691
USR25915,VIDID-12-2025-51327,06-12-2025,Political,0:20:00,806611,268870:20:00,952437,186957
USR85654,VIDID-12-2025-48906,15-12-2025,Technology,0:12:00,4229366,845873:12:00,599508,843523
USR69343,VIDID-12-2025-82996,24-12-2025,Political,0:20:00,6381956,2127318:40:00,173788,980732
USR35957,VIDID-12-2025-78770,04-12-2025,Political,0:20:00,8124843,2708281:00:00,384505,335431
USR88472,VIDID-12-2025-27919,21-12-2025,Technology,0:12:00,4777182,955436:24:00,283711,640665
USR53053,VIDID-12-2025-93897,26-12-2025,Entertainment,0:15:00,502857,125714:15:00,252539,977072
USR6397,VIDID-12-2025-49793,10-12-2025,News,0:25:00,9307832,3878263:20:00,352791,472607
USR97216,VIDID-12-2025-13349,01-12-2025,Cooking,0:10:00,3562355,593725:50:00,185410,384513
USR35069,VIDID-12-2025-31891,25-12-2025,Entertainment,0:15:00,1056464,264116:00:00,917981,837642
USR87739,VIDID-12-2025-95610,05-12-2025,Cooking,0:10:00,6499153,1083192:10:00,679740,776039
USR5906,VIDID-12-2025-78831,13-12-2025,Entertainment,0:15:00,4666761,1166690:15:00,644133,495088
USR83712,VIDID-12-2025-28495,15-12-2025,Gaming,1:00:00,2579689,2579689:00:00,243770,830592
USR33704,VIDID-12-2025-486,19-12-2025,Technology,0:12:00,6441479,1288295:48:00,165121,512641
USR58553,VIDID-12-2025-74189,03-12-2025,Political,0:20:00,2841600,947200:00:00,56675,909994
USR83705,VIDID-12-2025-78666,03-12-2025,Life Style,0:22:00,7406161,2715592:22:00,747009,186379
USR86812,VIDID-12-2025-32595,29-12-2025,Political,0:20:00,6013008,2004336:00:00,890697,989514
USR77952,VIDID-12-2025-91094,24-12-2025,Technology,0:12:00,8758158,1751631:36:00,40540,239206
USR2150,VIDID-12-2025-98703,04-12-2025,Gaming,1:00:00,7370180,7370180:00:00,561456,166675
USR75428,VIDID-12-2025-90855,24-12-2025,Life Style,0:22:00,3148749,1154541:18:00,455501,87627
USR81385,VIDID-12-2025-23258,14-12-2025,ASMR,0:20:00,8716769,2905589:40:00,774907,272971
USR88769,VIDID-12-2025-27758,20-12-2025,Entertainment,0:15:00,9722039,2430509:45:00,596639,799063
USR70803,VIDID-12-2025-51582,19-12-2025,Technology,0:12:00,7882785,1576557:00:00,29887,542933
USR23943,VIDID-12-2025-26491,01-12-2025,Technology,0:12:00,5789882,1157976:24:00,88891,286607
USR80168,VIDID-12-2025-59975,13-12-2025,Cooking,0:10:00,7166331,1194388:30:00,133240,830637
USR92591,VIDID-12-2025-2030,15-12-2025,Gaming,1:00:00,9677894,9677894:00:00,193508,713848
USR23442,VIDID-12-2025-524,15-12-2025,Cooking,0:10:00,2079600,346600:00:00,864160,58949
USR29094,VIDID-12-2025-30536,13-12-2025,Entertainment,0:15:00,5381664,1345416:00:00,684719,995036
USR24297,VIDID-12-2025-30073,26-12-2025,ASMR,0:20:00,1762017,587339:00:00,342463,186634
USR2716,VIDID-12-2025-99940,03-12-2025,ASMR,0:20:00,5914557,1971519:00:00,23872,39078
USR95147,VIDID-12-2025-77684,19-12-2025,Life Style,0:22:00,3688273,1352366:46:00,481362,639463
USR51151,VIDID-12-2025-55247,13-12-2025,News,0:25:00,5628400,2345166:40:00,257300,880106
USR54083,VIDID-12-2025-24178,21-12-2025,News,0:25:00,9910420,4129341:40:00,659676,906209
USR58922,VIDID-12-2025-37319,14-12-2025,Educational,0:35:00,8205822,4786729:30:00,404464,805069
USR60022,VIDID-12-2025-84814,14-12-2025,News,0:25:00,1917517,798965:25:00,48710,361724
USR47013,VIDID-12-2025-83926,03-12-2025,Entertainment,0:15:00,6265862,1566465:30:00,951690,463009
USR3074,VIDID-12-2025-62692,19-12-2025,Technology,0:12:00,2256441,451288:12:00,430874,237240
USR84037,VIDID-12-2025-45503,24-12-2025,Cooking,0:10:00,4308527,718087:50:00,939891,417004
USR40301,VIDID-12-2025-46098,05-12-2025,Technology,0:12:00,4170643,834128:36:00,135134,501294
USR88888,VIDID-12-2025-9885,05-12-2025,Entertainment,0:15:00,8460575,2115143:45:00,926970,739069
USR85594,VIDID-12-2025-93117,10-12-2025,Political,0:20:00,472087,157362:20:00,520588,302729
USR23519,VIDID-12-2025-54162,12-12-2025,Technology,0:12:00,5540295,1108059:00:00,760560,327281
USR19372,VIDID-12-2025-95423,11-12-2025,Educational,0:35:00,4833770,2819699:10:00,682228,155820
USR14713,VIDID-12-2025-29927,19-12-2025,Technology,0:12:00,7021611,1404322:12:00,544122,291658
USR82947,VIDID-12-2025-54031,24-12-2025,Technology,0:12:00,2199952,439990:24:00,2201,229672
USR54675,VIDID-12-2025-78906,22-12-2025,Educational,0:35:00,6781048,3955611:20:00,235926,27606
USR14297,VIDID-12-2025-69951,03-12-2025,ASMR,0:20:00,9104869,3034956:20:00,53040,526695
USR42032,VIDID-12-2025-60737,12-12-2025,Life Style,0:22:00,504340,184924:40:00,339401,972173
USR9985,VIDID-12-2025-69688,11-12-2025,Cooking,0:10:00,1276134,212689:00:00,517436,174574
USR3622,VIDID-12-2025-10504,01-12-2025,Gaming,1:00:00,1508037,1508037:00:00,13834,514417
USR41645,VIDID-12-2025-19797,30-12-2025,Gaming,1:00:00,9129107,9129107:00:00,123316,406479
USR24538,VIDID-12-2025-42024,01-12-2025,Technology,0:12:00,3710225,742045:00:00,636813,369891
USR62154,VIDID-12-2025-17439,31-12-2025,Entertainment,0:15:00,3571826,892956:30:00,602600,489176
USR7427,VIDID-12-2025-65145,08-12-2025,Educational,0:35:00,7342253,4282980:55:00,787818,407686
USR83637,VIDID-12-2025-73062,10-12-2025,Technology,0:12:00,4803498,960699:36:00,133723,494024
USR99765,VIDID-12-2025-88960,31-12-2025,Gaming,1:00:00,9843917,9843917:00:00,851408,341403
USR69543,VIDID-12-2025-72238,21-12-2025,News,0:25:00,785775,327406:15:00,391082,870136
USR64000,VIDID-12-2025-43472,19-12-2025,Technology,0:12:00,1681368,336273:36:00,475894,692035
USR70924,VIDID-12-2025-58151,03-12-2025,ASMR,0:20:00,4681639,1560546:20:00,368254,884453
USR92863,VIDID-12-2025-60967,04-12-2025,Cooking,0:10:00,2208059,368009:50:00,386171,293925
USR41600,VIDID-12-2025-41034,30-12-2025,News,0:25:00,9613237,4005515:25:00,866473,816738
USR5808,VIDID-12-2025-22380,12-12-2025,Life Style,0:22:00,7801354,2860496:28:00,539154,60988
